,time,open,high,low,close,tick_volume,spread,real_volume
97,2025-10-30 15:35:00,3969.34,3974.75,3964.69,3968.88,478,17,0
98,2025-10-30 15:40:00,3968.58,3975.22,3963.25,3974.95,477,5,0
99,2025-10-30 15:45:00,3974.63,3981.18,3974.26,3975.75,469,9,0
100,2025-10-30 15:50:00,3976.0,3989.43,3975.04,3987.85,471,6,0
101,2025-10-30 15:55:00,3987.87,3995.33,3987.69,3995.33,472,9,0
102,2025-10-30 16:00:00,3995.28,4000.86,3991.81,3998.16,469,13,0
103,2025-10-30 16:05:00,3998.29,4013.44,3997.42,4009.84,491,5,0
104,2025-10-30 16:10:00,4009.5,4014.61,4005.63,4010.87,492,13,0
105,2025-10-30 16:15:00,4011.07,4013.05,4004.69,4007.32,483,5,0
106,2025-10-30 16:20:00,4007.2,4009.9,3997.05,4003.52,484,5,0
107,2025-10-30 16:25:00,4003.46,4003.46,3995.91,3998.53,472,5,0
108,2025-10-30 16:30:00,3998.48,4000.84,3992.29,3995.83,453,17,0
109,2025-10-30 16:35:00,3995.92,3996.49,3988.1,3991.55,461,16,0
110,2025-10-30 16:40:00,3991.95,3994.22,3986.58,3993.45,470,17,0
111,2025-10-30 16:45:00,3993.48,4002.04,3989.0,3998.75,470,5,0
112,2025-10-30 16:50:00,3999.09,4000.05,3995.38,3996.31,466,8,0
113,2025-10-30 16:55:00,3996.31,3998.34,3990.8,3996.33,463,5,0
114,2025-10-30 17:00:00,3996.73,3999.79,3990.63,3996.07,466,14,0
115,2025-10-30 17:05:00,3996.07,3997.28,3988.44,3996.43,462,5,0
116,2025-10-30 17:10:00,3996.13,4003.33,3996.04,4000.02,469,13,0
117,2025-10-30 17:15:00,4000.02,4002.75,3997.72,4000.51,451,8,0
118,2025-10-30 17:20:00,4000.62,4000.84,3996.26,3996.37,439,16,0
119,2025-10-30 17:25:00,3996.46,4000.15,3995.17,3998.25,420,5,0
120,2025-10-30 17:30:00,3998.43,4002.55,3997.75,4001.83,428,16,0
121,2025-10-30 17:35:00,4001.84,4003.39,3999.0,4001.17,436,7,0
122,2025-10-30 17:40:00,4001.21,4005.29,3998.93,4004.7,448,6,0
123,2025-10-30 17:45:00,4004.82,4008.13,4002.93,4005.68,456,5,0
124,2025-10-30 17:50:00,4005.81,4006.44,4003.05,4004.73,403,11,0
125,2025-10-30 17:55:00,4004.8,4007.5,4001.36,4002.02,435,17,0
126,2025-10-30 18:00:00,4001.76,4003.96,3995.68,3997.23,445,17,0
127,2025-10-30 18:05:00,3997.3,4001.29,3996.29,3997.9,419,9,0
128,2025-10-30 18:10:00,3997.91,3999.6,3993.91,3994.64,401,8,0
129,2025-10-30 18:15:00,3994.81,3998.67,3991.73,3996.34,430,9,0
130,2025-10-30 18:20:00,3995.86,3996.82,3992.57,3994.18,417,16,0
131,2025-10-30 18:25:00,3994.28,3996.97,3991.65,3995.72,427,7,0
132,2025-10-30 18:30:00,3995.62,4000.97,3995.03,3997.85,409,17,0
133,2025-10-30 18:35:00,3997.6,3999.22,3995.88,3998.67,417,17,0
134,2025-10-30 18:40:00,3998.84,4002.67,3998.62,4002.52,405,17,0
135,2025-10-30 18:45:00,4002.62,4002.9,3996.94,3997.48,398,5,0
136,2025-10-30 18:50:00,3997.51,4001.27,3997.06,4000.27,366,16,0
137,2025-10-30 18:55:00,4000.28,4001.7,3999.31,4001.28,360,5,0
138,2025-10-30 19:00:00,4001.32,4003.92,4000.37,4002.55,387,5,0
139,2025-10-30 19:05:00,4002.09,4002.26,3998.79,4000.1,381,17,0
140,2025-10-30 19:10:00,4000.07,4000.07,3995.52,3995.52,364,15,0
141,2025-10-30 19:15:00,3995.35,4001.14,3994.39,3999.68,386,10,0
142,2025-10-30 19:20:00,3999.51,4001.91,3998.93,4001.2,348,17,0
143,2025-10-30 19:25:00,4001.28,4003.59,4000.73,4002.42,373,13,0
144,2025-10-30 19:30:00,4002.32,4007.43,4001.94,4004.9,394,15,0
145,2025-10-30 19:35:00,4004.86,4006.27,4002.47,4005.57,380,6,0
146,2025-10-30 19:40:00,4005.6,4010.84,4005.53,4010.41,408,10,0
147,2025-10-30 19:45:00,4010.36,4017.82,4010.36,4012.77,441,5,0
148,2025-10-30 19:50:00,4012.48,4013.06,4009.17,4010.82,398,5,0
149,2025-10-30 19:55:00,4010.84,4010.88,4003.48,4004.28,390,5,0
150,2025-10-30 20:00:00,4004.88,4004.93,4001.11,4001.28,424,17,0
151,2025-10-30 20:05:00,4001.26,4006.52,4000.3,4006.0,404,16,0
152,2025-10-30 20:10:00,4005.6,4007.64,4004.02,4005.77,368,5,0
153,2025-10-30 20:15:00,4005.87,4007.56,4003.51,4007.28,386,17,0
154,2025-10-30 20:20:00,4007.24,4009.08,4006.88,4008.36,357,6,0
155,2025-10-30 20:25:00,4008.36,4012.77,4008.18,4012.77,391,8,0
156,2025-10-30 20:30:00,4012.8,4016.21,4012.76,4015.49,412,17,0
157,2025-10-30 20:35:00,4015.61,4017.28,4010.09,4011.63,406,17,0
158,2025-10-30 20:40:00,4011.59,4013.89,4008.04,4010.86,412,5,0
159,2025-10-30 20:45:00,4011.08,4013.03,4009.71,4012.88,387,16,0
160,2025-10-30 20:50:00,4012.9,4016.23,4011.05,4015.37,376,16,0
161,2025-10-30 20:55:00,4015.41,4017.7,4015.16,4015.81,383,16,0
162,2025-10-30 21:00:00,4016.27,4022.03,4015.35,4021.38,446,5,0
163,2025-10-30 21:05:00,4021.4,4025.27,4020.6,4024.79,442,12,0
164,2025-10-30 21:10:00,4024.8,4025.77,4023.61,4024.96,404,16,0
165,2025-10-30 21:15:00,4024.98,4026.07,4023.44,4024.75,429,16,0
166,2025-10-30 21:20:00,4024.71,4025.01,4018.97,4021.42,445,17,0
167,2025-10-30 21:25:00,4021.4,4021.94,4019.67,4020.09,400,17,0
168,2025-10-30 21:30:00,4020.08,4025.82,4020.08,4024.07,408,5,0
169,2025-10-30 21:35:00,4023.67,4024.38,4021.46,4024.38,428,10,0
170,2025-10-30 21:40:00,4024.22,4025.52,4021.88,4024.67,431,17,0
171,2025-10-30 21:45:00,4024.71,4025.54,4022.02,4022.27,421,5,0
172,2025-10-30 21:50:00,4022.24,4025.68,4022.24,4023.91,445,16,0
173,2025-10-30 21:55:00,4023.62,4025.7,4020.22,4023.55,450,8,0
174,2025-10-30 22:00:00,4023.44,4027.32,4023.14,4026.06,384,5,0
175,2025-10-30 22:05:00,4026.09,4027.16,4022.59,4023.18,349,5,0
176,2025-10-30 22:10:00,4023.2,4025.82,4021.79,4023.44,311,5,0
177,2025-10-30 22:15:00,4023.42,4023.81,4021.13,4021.37,262,17,0
178,2025-10-30 22:20:00,4021.38,4022.29,4018.33,4018.48,290,5,0
179,2025-10-30 22:25:00,4018.6,4020.44,4017.88,4019.08,325,16,0
180,2025-10-30 22:30:00,4019.07,4019.97,4016.42,4017.24,345,5,0
181,2025-10-30 22:35:00,4017.24,4019.35,4016.47,4019.32,303,5,0
182,2025-10-30 22:40:00,4019.31,4020.17,4018.57,4020.11,209,7,0
183,2025-10-30 22:45:00,4020.24,4025.51,4020.0,4025.48,290,17,0
184,2025-10-30 22:50:00,4025.38,4027.08,4024.72,4024.72,233,5,0
185,2025-10-30 22:55:00,4025.67,4026.72,4023.93,4024.23,277,50,0
186,2025-10-31 00:00:00,4021.05,4024.37,4009.81,4020.87,555,16,0
187,2025-10-31 00:05:00,4020.87,4021.49,4016.32,4020.94,220,5,0
188,2025-10-31 00:10:00,4020.85,4023.16,4019.45,4022.28,264,5,0
189,2025-10-31 00:15:00,4022.27,4022.27,4017.66,4018.99,251,17,0
190,2025-10-31 00:20:00,4018.95,4019.86,4016.42,4017.79,277,17,0
191,2025-10-31 00:25:00,4017.75,4022.13,4017.67,4020.64,264,17,0
192,2025-10-31 00:30:00,4020.76,4027.21,4020.76,4025.63,361,17,0
193,2025-10-31 00:35:00,4025.63,4027.46,4023.07,4023.12,278,5,0
194,2025-10-31 00:40:00,4023.15,4024.92,4021.74,4024.28,277,5,0
195,2025-10-31 00:45:00,4024.32,4027.96,4023.27,4027.96,248,6,0
196,2025-10-31 00:50:00,4028.44,4039.88,4027.81,4039.03,430,5,0
197,2025-10-31 00:55:00,4038.99,4046.34,4036.58,4037.9,381,5,0
198,2025-10-31 01:00:00,4038.0,4038.75,4030.78,4032.44,452,8,0
199,2025-10-31 01:05:00,4032.34,4035.06,4030.0,4033.07,440,18,0
200,2025-10-31 01:10:00,4033.1,4033.1,4019.55,4027.36,463,5,0
201,2025-10-31 01:15:00,4027.03,4028.94,4023.36,4026.0,444,5,0
202,2025-10-31 01:20:00,4026.32,4030.53,4025.52,4030.41,379,17,0
203,2025-10-31 01:25:00,4030.65,4031.99,4027.59,4028.03,357,17,0
204,2025-10-31 01:30:00,4028.04,4034.94,4026.08,4033.64,406,17,0
205,2025-10-31 01:35:00,4033.66,4035.07,4031.3,4033.09,357,17,0
206,2025-10-31 01:40:00,4032.91,4034.08,4031.62,4032.13,317,7,0
207,2025-10-31 01:45:00,4032.1,4040.66,4032.07,4040.56,419,17,0
208,2025-10-31 01:50:00,4040.43,4041.82,4037.19,4040.66,404,17,0
209,2025-10-31 01:55:00,4040.49,4043.09,4036.72,4036.73,412,17,0
210,2025-10-31 02:00:00,4036.72,4036.99,4031.12,4032.13,441,5,0
211,2025-10-31 02:05:00,4032.12,4032.81,4029.31,4031.73,434,17,0
212,2025-10-31 02:10:00,4031.8,4035.04,4029.9,4031.86,408,17,0
213,2025-10-31 02:15:00,4031.8,4033.85,4030.45,4032.38,421,16,0
214,2025-10-31 02:20:00,4032.36,4033.46,4030.25,4032.61,366,17,0
215,2025-10-31 02:25:00,4033.18,4033.31,4026.45,4027.56,373,10,0
216,2025-10-31 02:30:00,4027.48,4030.57,4026.8,4030.32,399,17,0
217,2025-10-31 02:35:00,4030.34,4031.03,4026.39,4026.47,401,17,0
218,2025-10-31 02:40:00,4026.48,4028.61,4026.36,4027.8,362,17,0
219,2025-10-31 02:45:00,4027.81,4030.58,4025.57,4030.0,415,17,0
220,2025-10-31 02:50:00,4030.02,4031.37,4026.74,4026.93,397,17,0
221,2025-10-31 02:55:00,4026.88,4027.89,4024.01,4025.0,425,6,0
222,2025-10-31 03:00:00,4025.04,4026.44,4019.92,4026.33,469,13,0
223,2025-10-31 03:05:00,4026.28,4036.25,4024.37,4034.07,465,16,0
224,2025-10-31 03:10:00,4034.03,4038.98,4032.27,4032.27,449,6,0
225,2025-10-31 03:15:00,4032.27,4034.61,4029.86,4033.4,449,16,0
226,2025-10-31 03:20:00,4033.28,4035.73,4032.86,4033.34,448,5,0
227,2025-10-31 03:25:00,4033.23,4034.34,4027.81,4030.46,442,5,0
228,2025-10-31 03:30:00,4030.73,4030.95,4027.57,4029.7,429,16,0
229,2025-10-31 03:35:00,4029.71,4029.81,4026.14,4028.33,435,16,0
230,2025-10-31 03:40:00,4028.39,4029.89,4023.31,4024.11,446,10,0
231,2025-10-31 03:45:00,4023.99,4025.36,4022.14,4024.31,428,13,0
232,2025-10-31 03:50:00,4024.25,4025.38,4013.39,4015.88,465,10,0
233,2025-10-31 03:55:00,4015.99,4021.12,4015.99,4018.9,459,16,0
234,2025-10-31 04:00:00,4018.92,4019.13,4013.65,4014.37,451,17,0
235,2025-10-31 04:05:00,4014.36,4015.8,4011.28,4012.46,438,5,0
236,2025-10-31 04:10:00,4012.39,4018.34,4009.39,4009.74,451,5,0
237,2025-10-31 04:15:00,4009.91,4017.03,4008.91,4016.79,419,5,0
238,2025-10-31 04:20:00,4016.86,4017.83,4014.2,4014.34,396,17,0
239,2025-10-31 04:25:00,4014.34,4015.75,4012.14,4013.23,368,17,0
240,2025-10-31 04:30:00,4013.2,4014.8,4007.85,4010.1,426,17,0
241,2025-10-31 04:35:00,4009.85,4010.26,4003.62,4009.01,463,16,0
242,2025-10-31 04:40:00,4009.08,4009.5,4001.56,4003.37,444,16,0
243,2025-10-31 04:45:00,4003.38,4011.96,4003.38,4010.96,441,18,0
244,2025-10-31 04:50:00,4011.05,4017.27,4010.42,4011.65,429,16,0
245,2025-10-31 04:55:00,4011.66,4012.33,4008.03,4011.12,412,17,0
246,2025-10-31 05:00:00,4011.34,4013.83,4005.11,4005.11,438,17,0
247,2025-10-31 05:05:00,4005.34,4007.76,4001.37,4007.36,445,17,0
248,2025-10-31 05:10:00,4007.35,4009.03,3990.96,3994.11,467,6,0
249,2025-10-31 05:15:00,3994.24,3998.56,3993.13,3997.49,436,7,0
250,2025-10-31 05:20:00,3997.32,4001.45,3996.61,3998.65,409,7,0
251,2025-10-31 05:25:00,3998.67,4000.16,3995.5,4000.16,439,15,0
252,2025-10-31 05:30:00,4000.22,4001.85,3998.01,4001.27,380,17,0
253,2025-10-31 05:35:00,4001.26,4003.65,4001.16,4002.86,333,17,0
254,2025-10-31 05:40:00,4002.92,4002.96,3997.83,3998.15,349,17,0
255,2025-10-31 05:45:00,3997.9,3997.94,3994.29,3997.02,409,17,0
256,2025-10-31 05:50:00,3997.04,3998.62,3996.2,3996.55,319,10,0
257,2025-10-31 05:55:00,3996.52,3997.69,3994.78,3996.41,318,17,0
258,2025-10-31 06:00:00,3996.43,3997.57,3994.18,3995.47,331,17,0
259,2025-10-31 06:05:00,3995.44,3996.18,3989.3,3991.18,381,5,0
260,2025-10-31 06:10:00,3990.65,3992.54,3989.19,3992.08,373,13,0
261,2025-10-31 06:15:00,3991.97,3995.89,3991.2,3994.92,354,17,0
262,2025-10-31 06:20:00,3994.72,3996.17,3992.98,3995.95,318,17,0
263,2025-10-31 06:25:00,3996.0,4000.96,3995.2,4000.83,354,17,0
264,2025-10-31 06:30:00,4000.87,4005.9,4000.12,4000.89,419,16,0
265,2025-10-31 06:35:00,4000.93,4001.18,3998.87,4000.64,374,5,0
266,2025-10-31 06:40:00,4000.66,4000.76,3999.08,4000.24,279,16,0
267,2025-10-31 06:45:00,4000.25,4006.3,3999.87,4005.15,352,6,0
268,2025-10-31 06:50:00,4005.04,4010.53,4004.81,4006.5,414,16,0
269,2025-10-31 06:55:00,4006.96,4008.15,4004.53,4005.79,372,18,0
270,2025-10-31 07:00:00,4005.48,4006.2,4000.24,4000.24,368,5,0
271,2025-10-31 07:05:00,4000.24,4001.36,3996.64,3997.36,385,17,0
272,2025-10-31 07:10:00,3997.38,3999.23,3996.24,3996.81,379,6,0
273,2025-10-31 07:15:00,3997.1,3997.91,3994.78,3997.38,354,5,0
274,2025-10-31 07:20:00,3997.23,3997.35,3994.1,3996.0,318,17,0
275,2025-10-31 07:25:00,3995.58,4002.93,3995.46,4001.41,383,7,0
276,2025-10-31 07:30:00,4001.34,4005.62,3999.99,4001.25,427,13,0
277,2025-10-31 07:35:00,4001.37,4002.35,3998.32,3999.98,422,5,0
278,2025-10-31 07:40:00,4000.01,4006.69,3999.24,4006.62,378,5,0
279,2025-10-31 07:45:00,4006.84,4011.41,4006.15,4007.66,455,15,0
280,2025-10-31 07:50:00,4007.81,4009.21,4005.63,4007.26,387,17,0
281,2025-10-31 07:55:00,4007.29,4007.88,4003.57,4005.08,401,7,0
282,2025-10-31 08:00:00,4005.34,4009.36,4002.0,4009.12,417,5,0
283,2025-10-31 08:05:00,4009.24,4013.03,4007.3,4008.92,416,8,0
284,2025-10-31 08:10:00,4008.77,4010.76,4007.28,4009.7,398,16,0
285,2025-10-31 08:15:00,4009.73,4014.94,4008.86,4011.86,416,16,0
286,2025-10-31 08:20:00,4011.85,4012.53,4006.65,4011.38,406,5,0
287,2025-10-31 08:25:00,4011.41,4012.84,4008.58,4009.07,356,18,0
288,2025-10-31 08:30:00,4008.81,4011.81,4007.96,4009.34,358,7,0
289,2025-10-31 08:35:00,4009.39,4011.57,4007.13,4009.15,383,9,0
290,2025-10-31 08:40:00,4009.17,4011.22,4007.45,4010.1,380,6,0
291,2025-10-31 08:45:00,4010.08,4010.43,4006.79,4007.29,371,5,0
292,2025-10-31 08:50:00,4007.27,4009.2,4005.1,4008.35,354,5,0
293,2025-10-31 08:55:00,4008.08,4014.47,4007.0,4013.14,388,5,0
294,2025-10-31 09:00:00,4012.98,4016.61,4007.67,4015.71,418,5,0
295,2025-10-31 09:05:00,4015.52,4016.71,4008.85,4009.02,433,16,0
296,2025-10-31 09:10:00,4008.91,4015.56,4007.61,4015.53,421,15,0
297,2025-10-31 09:15:00,4015.59,4020.4,4014.19,4017.58,417,5,0
298,2025-10-31 09:20:00,4017.92,4023.19,4017.87,4020.64,401,16,0
299,2025-10-31 09:25:00,4020.55,4023.7,4018.92,4023.46,376,5,0
300,2025-10-31 09:30:00,4023.46,4025.3,4020.85,4021.04,411,5,0
301,2025-10-31 09:35:00,4021.14,4021.28,4017.69,4018.57,402,16,0
302,2025-10-31 09:40:00,4018.56,4019.27,4012.05,4012.33,386,5,0
303,2025-10-31 09:45:00,4012.54,4019.85,4012.52,4018.29,378,6,0
304,2025-10-31 09:50:00,4018.15,4018.56,4015.4,4017.38,342,5,0
305,2025-10-31 09:55:00,4017.64,4023.89,4017.63,4021.03,432,5,0
306,2025-10-31 10:00:00,4021.21,4024.52,4019.05,4022.94,430,5,0
307,2025-10-31 10:05:00,4022.98,4026.76,4022.92,4026.08,389,5,0
308,2025-10-31 10:10:00,4026.08,4026.58,4023.07,4023.35,406,5,0
309,2025-10-31 10:15:00,4023.04,4023.19,4020.72,4022.13,401,5,0
310,2025-10-31 10:20:00,4021.89,4024.12,4020.15,4021.26,368,5,0
311,2025-10-31 10:25:00,4021.25,4023.17,4018.27,4020.91,390,13,0
312,2025-10-31 10:30:00,4021.39,4023.48,4018.88,4019.15,387,5,0
313,2025-10-31 10:35:00,4019.11,4022.15,4018.79,4022.15,396,12,0
314,2025-10-31 10:40:00,4022.12,4025.96,4019.44,4019.93,417,16,0
315,2025-10-31 10:45:00,4019.96,4021.05,4017.79,4020.16,398,6,0
316,2025-10-31 10:50:00,4020.16,4020.16,4006.52,4007.6,425,7,0
317,2025-10-31 10:55:00,4007.53,4011.26,4007.2,4010.4,432,15,0
318,2025-10-31 11:00:00,4010.37,4013.89,4008.36,4012.32,429,9,0
319,2025-10-31 11:05:00,4012.34,4013.06,4008.52,4010.16,397,5,0
320,2025-10-31 11:10:00,4010.13,4010.16,4006.55,4006.67,355,5,0
321,2025-10-31 11:15:00,4006.35,4008.2,4003.69,4003.7,390,16,0
322,2025-10-31 11:20:00,4003.71,4004.26,3998.93,4002.85,443,15,0
323,2025-10-31 11:25:00,4003.06,4005.08,4001.92,4002.44,380,16,0
324,2025-10-31 11:30:00,4002.69,4006.62,4000.28,4006.47,377,5,0
325,2025-10-31 11:35:00,4006.95,4007.02,4002.35,4003.08,397,16,0
326,2025-10-31 11:40:00,4003.01,4004.72,4002.47,4004.04,350,5,0
327,2025-10-31 11:45:00,4004.24,4005.8,4000.47,4001.18,382,15,0
328,2025-10-31 11:50:00,4001.31,4003.51,4000.41,4003.32,369,17,0
329,2025-10-31 11:55:00,4003.31,4009.68,4003.3,4008.5,373,5,0
330,2025-10-31 12:00:00,4008.7,4013.04,4008.38,4012.11,399,16,0
331,2025-10-31 12:05:00,4012.08,4016.12,4011.4,4015.71,400,16,0
332,2025-10-31 12:10:00,4015.79,4016.72,4014.86,4015.95,370,5,0
333,2025-10-31 12:15:00,4015.96,4016.3,4011.36,4013.78,402,16,0
334,2025-10-31 12:20:00,4013.83,4015.85,4011.53,4011.77,375,5,0
335,2025-10-31 12:25:00,4011.76,4016.18,4010.48,4013.33,400,5,0
336,2025-10-31 12:30:00,4012.82,4014.12,4010.55,4011.04,357,5,0
337,2025-10-31 12:35:00,4011.1,4011.46,4008.47,4010.98,347,16,0
338,2025-10-31 12:40:00,4010.88,4011.23,4008.76,4010.26,259,16,0
339,2025-10-31 12:45:00,4010.13,4010.6,4004.81,4006.78,349,16,0
